# Dataset: annual dissolved oxygen at German monitoring sites (EEA Waterbase v2020_1).
# Source: data/raw/waterbase/ Aggregated + Spatial files, determinand 'Dissolved oxygen'.
# Site filter: monitoring sites within the study radius of a study reactor.
# Window filter: observation years 2006-2018 (inclusive).
# Added columns: nearest study reactor, its group and the distance in km.
# River position added by river_position.py: each site is matched to its
# study river and classified upstream/downstream of the nearest reactor, with
# an approximate along-flow distance and distance band. Flow direction is a
# per-river heuristic (see the module); the up/down sign is robust, the distance
# is approximate. Filter on position=downstream for the plume-exposed sample;
# downstream_of_shock=1 marks sites below a 2011/staggered shutdown.
site_id,site_name,water_body_name,latitude,longitude,year,mean_value,min_value,max_value,sample_count,unit,nearest_reactor,nearest_group,distance_km,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,downstream_of_shock
DESM_DEBY_11446,PLATTLINGBRUECKEB8,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77153,12.88403,2017,10.321429,7.5,13.0,14,mg/L,Isar 1,partial,47.012,Danube,downstream,Gundremmingen B,staggered_treatment,179.8,>50,1
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2017,11.223077,9.3,14.0,13,mg/L,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DEBY_16122,HALLSTADTBRÜCKE,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,49.92454,10.86251,2017,10.353846,6.4,13.4,13,mg/L,Grafenrheinfeld,staggered_treatment,49.152,Main,upstream,,,,,0
DESM_DEBY_19268,VIERETHKWOBERWASSER,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,49.92421,10.78723,2017,10.184615,7.1,13.1,13,mg/L,Grafenrheinfeld,staggered_treatment,43.828,Main,upstream,,,,,0
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2017,10.346154,7.8,13.9,13,mg/L,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2017,10.353846,6.5,13.3,13,mg/L,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2017,10.725,8.5,13.8,12,mg/L,Gundremmingen C,staggered_treatment,34.276,,off_river,,,,,0
DESM_DEBY_2346,BÖFINGERHALDEKWUW,DONAU VON EINMÜNDUNG ILLER BIS EINMÜNDUNG LANDGRABEN BEI OFFINGEN,48.42405,10.02689,2017,10.208333,8.1,13.2,12,mg/L,Gundremmingen C,staggered_treatment,29.225,Danube,upstream,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2017,10.061538,7.2,12.4,13,mg/L,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2017,11.269231,9.2,14.1,13,mg/L,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_2929,RONHEIMSTEG,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,48.79357,10.68817,2017,10.541667,7.3,15.6,12,mg/L,Gundremmingen B,staggered_treatment,37.451,Danube,downstream,Gundremmingen B,staggered_treatment,31.8,25-50,1
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,48.72501,10.85302,2017,10.807692,8.6,13.3,13,mg/L,Gundremmingen B,staggered_treatment,40.575,Danube,downstream,Gundremmingen B,staggered_treatment,39.9,25-50,1
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2017,11.176923,8.8,14.0,13,mg/L,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,48.10353,10.66612,2017,10.264286,7.2,14.0,14,mg/L,Gundremmingen B,staggered_treatment,49.76,,off_river,,,,,0
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2017,10.015385,6.6,13.0,13,mg/L,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2017,10.069231,7.9,12.1,13,mg/L,Isar 2,partial,46.546,,off_river,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2017,9.892308,7.2,12.1,13,mg/L,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DENI_12046,WESERHEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,2017,9.690917,4.3688,13.5865,365,mg/L,Unterweser,treatment,49.463,Weser,downstream,Grohnde,control,118.3,>50,0
DESM_DENI_36912024,BOKELOH,"HASE, GROßE HASE",52.69524,7.34741,2017,9.641667,7.4,12.0,24,mg/L,Emsland,control,23.881,,off_river,,,,,0
DESM_DENI_45752064,HESSOLDENDORF/FUHLEN,WESER,52.15799,9.24872,2017,11.125,8.6,13.5,12,mg/L,Grohnde,control,17.661,Weser,downstream,Grohnde,control,16.6,10-25,0
DESM_DENI_48852542,POPPENBURG,"LEINE, DESPE-INNERSTE",52.13589,9.76159,2017,10.770833,7.6,13.2,24,mg/L,Grohnde,control,26.269,,off_river,,,,,0
DESM_DENI_48862863,SARSTEDT,INNERSTE,52.24773,9.8286,2017,10.633333,8.0,13.3,12,mg/L,Grohnde,control,36.862,,off_river,,,,,0
DESM_DENI_49282075,HOLZKAMP003,DELME UNTERLAUF OBERHALB DELMENHORST,53.00301,8.57217,2017,9.95,8.7,11.4,12,mg/L,Unterweser,treatment,47.747,,off_river,,,,,0
DESM_DENI_49482303,TIETJENSHÜTTE,HAMME III,53.20312,8.82025,2017,8.800833,5.9,12.02,12,mg/L,Unterweser,treatment,33.894,,off_river,,,,,0
DESM_DENI_49572011,FARGE,WESER / TIDEBEREICH OBERH. BRAKE,53.20889,8.50524,2017,10.125,6.5,13.6,12,mg/L,Unterweser,treatment,24.503,Weser,downstream,Grohnde,control,143.1,>50,0
DESM_DENI_49692157,REITHÖRNE048,HUNTE TIDEBEREICH,53.16126,8.32211,2017,9.495833,7.2,12.0,24,mg/L,Unterweser,treatment,31.457,,off_river,,,,,0
DESM_DENI_49752022,BRAKE,ÜBERGANGSGEWÄSSER DER WESER,53.31519,8.48608,2017,9.441667,6.9,12.3,12,mg/L,Unterweser,treatment,12.625,Weser,downstream,Grohnde,control,154.6,>50,0
DESM_DENI_49872057,STOTEL,LUNE UNTERLAUF 1,53.45161,8.60908,2017,8.033333,5.5,10.8,12,mg/L,Unterweser,treatment,9.121,,off_river,,,,,0
DESM_DENI_59652013,DAUDIECK,LÜHE-AUE MITTELLAUF 2,53.4921,9.5555,2017,10.130769,9.1,12.0,13,mg/L,Brokdorf,control,42.239,,off_river,,,,,0
DESM_DENI_59752051,GRAUERORT,TIDEELBE,53.6779,9.49529,2017,9.143478,5.8,12.8,23,mg/L,Brokdorf,control,21.618,Elbe,upstream,,,,,0
DESM_DENI_59872220,OBERNDORF,OSTE (BREMERVÖRDE-OBERNDORF),53.75368,9.14766,2017,9.453846,7.3,12.8,13,mg/L,Brokdorf,control,16.936,,off_river,,,,,0
DESM_DENI_59942126,OTTERNDORF,MEDEM,53.80612,8.89815,2017,6.55,3.3,10.3,12,mg/L,Brokdorf,control,29.807,,off_river,,,,,0
DESM_DENI_92862534,LAAR,VECHTE NEUENHAUS-LAAR,52.6116,6.73863,2017,9.745833,6.2,14.0,24,mg/L,Emsland,control,41.03,,off_river,,,,,0
DESM_DENI_93912880,NENNDORF,HARLE / ABENSER LEIDE,53.59162,7.78604,2017,8.783333,4.7,14.1,12,mg/L,Unterweser,treatment,49.148,,off_river,,,,,0
DESM_HE_107,WESCHNITZBIBLISWATTENHEIMNACHMÜNDUNGHALBMAASGRABEN,UNTERE WESCHNITZ,49.69875,8.41001,2017,9.6625,6.4,15.0,24,mg/L,Biblis A,treatment,1.231,,off_river,,,,,0
DESM_HE_115,SCHWARZBACHTREBURASTHEIMMESSSTATION,SCHWARZBACH/ASTHEIM,49.9561,8.35734,2017,6.533333,1.2,12.0,54,mg/L,Biblis A,treatment,27.739,,off_river,,,,,0
DESM_HE_130,MAINBISCHOFSHEIMMESSSTATIONRECHTESUNDLINKESUFER,MAIN - HESSEN,49.99936,8.34549,2017,8.913462,4.4,12.4,52,mg/L,Biblis A,treatment,32.622,Main,downstream,Grafenrheinfeld,staggered_treatment,129.1,>50,1
DESM_HE_378,DIEMELBADKARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.63266,9.4726,2017,10.944444,8.1,14.0,27,mg/L,Grohnde,control,44.989,,off_river,,,,,0
DESM_HE_380,NIDDAFRANKFURTNIEDMESSSTATION,NIDDA/FRANKFURT,50.10022,8.56059,2017,10.294,7.9,13.9,50,mg/L,Biblis A,treatment,44.696,,off_river,,,,,0
DESM_NW031318,BRÜCKEAMMELITTABAD,MITTELLANDKANAL,52.30086,8.88783,2017,9.642308,4.2,13.3,13,mg/L,Grohnde,control,46.425,,off_river,,,,,0
DESM_NW731808,UHKABADOEYNHAUSEN,WERRE,52.21949,8.8254,2017,10.642308,7.7,13.6,13,mg/L,Grohnde,control,45.053,,off_river,,,,,0
DESM_NW752824,VORMDGDERWÃ¶RMKE,EMMER,51.93522,9.22693,2017,10.132,7.7,13.6,15,mg/L,Grohnde,control,16.965,,off_river,,,,,0
DESM_SH_120015,STÖRAMPEGELWILLENSCHAREN,STÖR OBERHALB KELLINGHUSEN,54.01009,9.80677,2017,9.680833,8.13,11.63,12,mg/L,Brokdorf,control,34.97,,off_river,,,,,0
DESM_SH_120019,STÖRBEIHEILIGENSTEDTENKLAPPBRÜCKE,STÖR UL UND NG,53.92922,9.4692,2017,9.345,7.16,12.04,12,mg/L,Brokdorf,control,11.863,,off_river,,,,,0
DEHH_SM_91496,91496UESH,EL_02,53.54029,9.87972,2018,9.533333,4.0,14.3,12,mg/L,Brokdorf,control,49.29,,off_river,,,,,0
DESM_BWU24,BESIGHEIM,ENZ UNTERHALB GLEMS,48.99756,9.14213,2018,10.092,7.7,13.1,25,mg/L,Neckarwestheim 1,partial,5.402,,off_river,,,,,0
DESM_BWU27,KOCHENDORF,KOCHER UNTERHALB OHRN,49.22325,9.20766,2018,10.080769,6.3,14.7,26,mg/L,Neckarwestheim 1,partial,20.393,,off_river,,,,,0
DESM_BWU29,JAGSTFELD,JAGST AB SECKACH,49.24548,9.19336,2018,10.538462,8.5,14.0,26,mg/L,Neckarwestheim 1,partial,22.765,,off_river,,,,,0
DESM_BWU40,KARLSRUHE,"FREIFLIEßENDE RHEINSTRECKE, UNTERHALB STAUSTUFE IFFEZHEIM BIS OBERHALB LAUTERMÜNDUNG",48.92299,8.16898,2018,9.576923,6.6,13.3,13,mg/L,Philippsburg 1,partial,41.479,,off_river,,,,,0
DESM_BWU41,MANNHEIM/RHEIN,"FREIFLIEßENDE RHEINSTRECKE, UNTERHALB LAUTER- BIS OBERHALB NECKARMÜNDUNG",49.48374,8.45494,2018,9.808,7.2,13.5,25,mg/L,Biblis A,treatment,25.259,,off_river,,,,,0
DESM_BWU44,DEIZISAU,NECKAR AB FILS OBERHALB ENZ (TBG 42),48.7171,9.38628,2018,10.884615,7.6,15.1,26,mg/L,Neckarwestheim 1,partial,39.2,Neckar,upstream,,,,,0
DESM_BWU45,POPPENWEILER,NECKAR AB FILS OBERHALB ENZ (TBG 42),48.91262,9.24781,2018,10.496154,5.6,17.2,26,mg/L,Neckarwestheim 1,partial,15.243,Neckar,upstream,,,,,0
DESM_BWU46,BESIGHEIM,NECKAR AB FILS OBERHALB ENZ (TBG 42),49.00129,9.14739,2018,10.069231,5.4,16.0,26,mg/L,Neckarwestheim 1,partial,4.863,Neckar,upstream,,,,,0
DESM_BWU47,KOCHENDORF,NECKAR AB ENZ OBERHALB KOCHER (TBG 46),49.21644,9.21007,2018,9.238462,4.5,13.5,26,mg/L,Neckarwestheim 1,partial,19.663,Neckar,downstream,Neckarwestheim 1,partial,11.3,10-25,1
DESM_BWU48,MANNHEIM/NECKAR,NECKAR (BW) AB KOCHER (TBG 49),49.49469,8.4689,2018,9.772,6.3,13.4,25,mg/L,Biblis A,treatment,24.192,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,1
DESM_BWU51,ULMWIBLINGEN,DONAU AB RIß OBERHALB ILLER (TBG 64),48.37289,9.96429,2018,10.072,7.1,12.1,25,mg/L,Gundremmingen C,staggered_treatment,35.748,Danube,upstream,,,,,0
DESM_DEBY_10988,HMSMOOSBURG,ISAR VON ANFANG MITTLERER ISARKANAL BIS MOOSBURG,48.45798,11.9487,2018,11.015385,8.8,13.1,13,mg/L,Isar 2,partial,30.272,Isar,upstream,,,,,0
DESM_DEBY_11233,ÜMSPEGELINKOFEN,AMPER VON ALLERSHAUSEN BIS MÜNDUNG IN DIE ISAR,48.46074,11.86503,2018,9.676923,7.4,13.2,13,mg/L,Isar 2,partial,35.478,Isar,upstream,,,,,0
DESM_DEBY_11446,PLATTLINGBRUECKEB8,ISAR VON PLATTLING BIS MÜNDUNG IN DIE DONAU,48.77153,12.88403,2018,9.769231,7.9,13.0,13,mg/L,Isar 1,partial,47.012,Danube,downstream,Gundremmingen B,staggered_treatment,179.8,>50,1
DESM_DEBY_12302,ESCHELBACHPEGEL,INN VON EINMÜNDUNG INNWERKKANAL BIS EINMÜNDUNG ALZ,48.2522,12.69689,2018,11.146154,9.3,13.4,13,mg/L,Isar 1,partial,49.136,,off_river,,,,,0
DESM_DEBY_16122,HALLSTADTBRÜCKE,MAIN VON KLOSTER BANZ BIS EINMÜNDUNG DER REGNITZ,49.92454,10.86251,2018,9.638462,6.2,13.2,13,mg/L,Grafenrheinfeld,staggered_treatment,49.152,Main,upstream,,,,,0
DESM_DEBY_19268,VIERETHKWOBERWASSER,MAIN VON EINMÜNDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKEN/UNTERFRANKEN,49.92421,10.78723,2018,9.523077,7.0,12.8,13,mg/L,Grafenrheinfeld,staggered_treatment,43.828,Main,upstream,,,,,0
DESM_DEBY_20256,ERLABRUNNKWOW,MAIN VON EINMÜNDUNG MAINKANAL BIS EINMÜNDUNG FRÄNKISCHE SAALE,49.85488,9.85468,2018,9.653846,6.8,12.7,13,mg/L,Grafenrheinfeld,staggered_treatment,27.494,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,1
DESM_DEBY_21142,PEGELGEMÜNDENOHSINNMÜNDUNG,FRÄNKISCHE SAALE VON KLÄRANLAGE BAD KISSINGEN BIS MÜNDUNG IN DEN MAIN,50.06098,9.6922,2018,10.215385,7.0,13.5,13,mg/L,Grafenrheinfeld,staggered_treatment,35.999,Main,downstream,Grafenrheinfeld,staggered_treatment,35.8,25-50,1
DESM_DEBY_2322,WIBLINGENPEGEL,ILLER VON EINMÜNDUNG UIAG-KANAL BIS MÜNDUNG IN DIE DONAU,48.37052,9.98861,2018,10.684615,8.2,14.1,13,mg/L,Gundremmingen C,staggered_treatment,34.276,,off_river,,,,,0
DESM_DEBY_2346,BÖFINGERHALDEKWUW,DONAU VON EINMÜNDUNG ILLER BIS EINMÜNDUNG LANDGRABEN BEI OFFINGEN,48.42405,10.02689,2018,10.1,8.1,12.4,13,mg/L,Gundremmingen C,staggered_treatment,29.225,Danube,upstream,,,,,0
DESM_DEBY_2384,OFFINGENOHMÜNDUNG,MINDEL VON EINMÜNDUNG HUNGERBACH BIS MÜNDUNG IN DIE DONAU UND WESTERNACH VON EINMÜNDUNG AUERBACH BIS MÜNDUNG IN DIE MINDEL,48.49432,10.39083,2018,10.469231,8.5,14.3,13,mg/L,Gundremmingen B,staggered_treatment,2.433,Danube,upstream,,,,,0
DESM_DEBY_2389,DILLINGENMESSSTATION,DONAU VON EINMÜNDUNG LANDGRABEN BEI OFFINGEN BIS STAUSTUFE DONAUWÖRTH,48.56832,10.50016,2018,11.853846,9.0,15.7,13,mg/L,Gundremmingen B,staggered_treatment,9.37,Danube,downstream,Gundremmingen B,staggered_treatment,9.0,0-10,1
DESM_DEBY_2929,RONHEIMSTEG,WÖRNITZ VON EINMÜNDUNG EGER BIS MÜNDUNG IN DIE DONAU,48.79357,10.68817,2018,10.684615,6.2,14.2,13,mg/L,Gundremmingen B,staggered_treatment,37.451,Danube,downstream,Gundremmingen B,staggered_treatment,31.8,25-50,1
DESM_DEBY_2962,SCHÄFSTALLPEGEL,DONAU VON DONAUWÖRTH BIS EINMÜNDUNG LECH,48.72501,10.85302,2018,10.092308,7.6,13.2,13,mg/L,Gundremmingen B,staggered_treatment,40.575,Danube,downstream,Gundremmingen B,staggered_treatment,39.9,25-50,1
DESM_DEBY_3044,AUGSBURGHOCHABLAß,LECH VON STAUSTUFE 23 BIS ZUM HOCHABLASS AUGSBURG,48.34425,10.93559,2018,10.908333,8.3,13.4,12,mg/L,Gundremmingen B,staggered_treatment,43.735,,off_river,,,,,0
DESM_DEBY_3074,ETTRINGENWEHRUNTERWASSER,WERTACH VON EINMÜNDUNG LOBACH BIS STAUSTUFE INNINGEN,48.10353,10.66612,2018,9.661538,6.8,12.7,13,mg/L,Gundremmingen B,staggered_treatment,49.76,,off_river,,,,,0
DESM_DEBY_3095,KWFELDHEIMOW,LECH VON EINMÜNDUNG LECHKANAL MEITINGEN BIS MÜNDUNG IN DIE DONAU,48.72746,10.92126,2018,9.875,7.3,13.1,12,mg/L,Gundremmingen B,staggered_treatment,44.912,Danube,downstream,Gundremmingen B,staggered_treatment,44.7,25-50,1
DESM_DEBY_3413,KELHEIMPEGEL,DONAU VON STAUBING BIS EINMÜNDUNG MAIN-DONAU-KANAL,48.82219,11.75313,2018,8.7,6.6,11.4,13,mg/L,Isar 2,partial,46.546,,off_river,,,,,0
DESM_DEBY_4373,BADABBACHPEGEL,DONAU VON EINMÜNDUNG MAIN-DONAU-KANAL BIS EINMÜNDUNG NAAB,48.94169,12.03365,2018,9.061538,7.2,11.4,13,mg/L,Isar 1,partial,42.089,,off_river,,,,,0
DESM_DENI_12046,WESERHEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,2018,9.694004,3.3552,14.5885,352,mg/L,Unterweser,treatment,49.463,Weser,downstream,Grohnde,control,118.3,>50,0
DESM_DENI_36912024,BOKELOH,"HASE, GROßE HASE",52.69524,7.34741,2018,9.55,6.5,12.0,24,mg/L,Emsland,control,23.881,,off_river,,,,,0
DESM_DENI_45752064,HESSOLDENDORF/FUHLEN,WESER,52.15799,9.24872,2018,11.95,10.2,14.7,12,mg/L,Grohnde,control,17.661,Weser,downstream,Grohnde,control,16.6,10-25,0
DESM_DENI_48852542,POPPENBURG,"LEINE, DESPE-INNERSTE",52.13589,9.76159,2018,10.375,6.9,14.0,24,mg/L,Grohnde,control,26.269,,off_river,,,,,0
DESM_DENI_49282075,HOLZKAMP003,DELME UNTERLAUF OBERHALB DELMENHORST,53.00301,8.57217,2018,10.258333,8.4,12.9,12,mg/L,Unterweser,treatment,47.747,,off_river,,,,,0
DESM_DENI_49482303,TIETJENSHÜTTE,HAMME III,53.20312,8.82025,2018,9.738333,6.54,11.38,12,mg/L,Unterweser,treatment,33.894,,off_river,,,,,0
DESM_DENI_49572011,FARGE,WESER / TIDEBEREICH OBERH. BRAKE,53.20889,8.50524,2018,9.766667,2.9,13.9,12,mg/L,Unterweser,treatment,24.503,Weser,downstream,Grohnde,control,143.1,>50,0
DESM_DENI_49692157,REITHÖRNE048,HUNTE TIDEBEREICH,53.16126,8.32211,2018,10.004167,6.6,12.8,24,mg/L,Unterweser,treatment,31.457,,off_river,,,,,0
DESM_DENI_49752022,BRAKE,ÜBERGANGSGEWÄSSER DER WESER,53.31519,8.48608,2018,9.383333,6.0,12.6,12,mg/L,Unterweser,treatment,12.625,Weser,downstream,Grohnde,control,154.6,>50,0
DESM_DENI_49872057,STOTEL,LUNE UNTERLAUF 1,53.45161,8.60908,2018,8.891667,7.2,12.3,12,mg/L,Unterweser,treatment,9.121,,off_river,,,,,0
DEGM_DENI_119700002,ÖLMÜHLEBRII,LEINE MESOZOISCHES FESTGESTEIN LINKS 1,51.82887,9.84316,2018,5.85,3.8,7.9,2,mg/L,Grohnde,control,37.366,,off_river,,,,,0
DESM_DENI_59652013,DAUDIECK,LÜHE-AUE MITTELLAUF 2,53.4921,9.5555,2018,10.891667,9.8,12.7,12,mg/L,Brokdorf,control,42.239,,off_river,,,,,0
DESM_DENI_59752051,GRAUERORT,TIDEELBE,53.6779,9.49529,2018,9.688333,6.2,13.8,24,mg/L,Brokdorf,control,21.618,Elbe,upstream,,,,,0
DESM_DENI_59872220,OBERNDORF,OSTE (BREMERVÖRDE-OBERNDORF),53.75368,9.14766,2018,9.2,5.9,13.1,12,mg/L,Brokdorf,control,16.936,,off_river,,,,,0
DESM_DENI_59942126,OTTERNDORF,MEDEM,53.80612,8.89815,2018,8.375,4.3,16.6,12,mg/L,Brokdorf,control,29.807,,off_river,,,,,0
DESM_DENI_92862534,LAAR,VECHTE NEUENHAUS-LAAR,52.6116,6.73863,2018,9.66,6.2,16.0,25,mg/L,Emsland,control,41.03,,off_river,,,,,0
DEGM_DENI_400080201,ZOLLBAUMI,OSTE LOCKERGESTEIN LINKS,53.73543,9.02201,2018,3.78,0.96,6.6,2,mg/L,Brokdorf,control,24.86,,off_river,,,,,0
DEGM_DENI_400080151,SAHLENBURGI,LAND HADELN LOCKERGESTEIN,53.86758,8.62182,2018,0.7,0.7,0.7,1,mg/L,Brokdorf,control,47.52,,off_river,,,,,0
DESM_DENI_93912880,NENNDORF,HARLE / ABENSER LEIDE,53.59162,7.78604,2018,8.366667,4.5,11.7,12,mg/L,Unterweser,treatment,49.148,,off_river,,,,,0
DESM_DERP_2511510500,MAINZ/RHEIN,UNTERER OBERRHEIN,50.00686,8.27705,2018,9.579091,5.44,13.2,22,mg/L,Biblis A,treatment,34.517,Rhine,downstream,Biblis A,treatment,32.9,25-50,1
DEGM_DENI_400080131,OERSDORFI,OSTE LOCKERGESTEIN RECHTS,53.40418,9.39287,2018,7.5,7.5,7.5,1,mg/L,Brokdorf,control,49.792,,off_river,,,,,0
DEGM_DENI_400080051,HEPSTEDTI,WÜMME LOCKERGESTEIN RECHTS,53.26327,9.07489,2018,0.6,0.6,0.6,1,mg/L,Unterweser,treatment,43.746,,off_river,,,,,0
DESM_DERP_2549523200,GROLSHEIM/NAHE,UNTERE NAHE,49.91157,7.91078,2018,9.972917,6.5,14.0,24,mg/L,Biblis A,treatment,42.578,,off_river,,,,,0
DEGM_DENI_400080121,NORDHOLZI,UNTERE WESER LOCKERGESTEIN RECHTS,53.77783,8.6359,2018,8.933333333333334,8.9,9.0,3,mg/L,Unterweser,treatment,40.225,Weser,downstream,Unterweser,treatment,32.7,25-50,1
DEGM_DENI_400080031,DORNSODEI,OSTE LOCKERGESTEIN LINKS,53.5753,9.03874,2018,4.2,4.2,4.2,1,mg/L,Brokdorf,control,36.73,,off_river,,,,,0
DEGM_DENI_400080011,BRAMELI,UNTERE WESER LOCKERGESTEIN RECHTS,53.55032,8.6865,2018,0.1,0.1,0.1,1,mg/L,Unterweser,treatment,19.377,Weser,downstream,Unterweser,treatment,7.9,0-10,1
DEGM_DENI_9610319,SÜLLWARDENI,UNTERE WESER LOCKERGESTEIN LINKS,53.56886,8.30832,2018,0.2,0.2,0.2,1,mg/L,Unterweser,treatment,19.172,Weser,downstream,Unterweser,treatment,18.4,10-25,1
DEGM_DENI_9611171,BREDDEWARDENI,JADE LOCKERGESTEIN LINKS,53.58442,8.05908,2018,0.2,0.2,0.2,2,mg/L,Unterweser,treatment,32.614,,off_river,,,,,0
DEGM_DENI_400080022,WESTERBERGII,OSTE LOCKERGESTEIN LINKS,53.67461,9.08942,2018,1.0233333333333334,0.2,2.6,3,mg/L,Brokdorf,control,25.872,,off_river,,,,,0
DEGM_DENI_9610459,EGGELOGERFELDIII,LEDA-JÜMME LOCKERGESTEIN RECHTS,53.30281,7.95267,2018,0.2,0.2,0.2,2,mg/L,Unterweser,treatment,37.49,,off_river,,,,,0
DEGM_DENI_400080091,KIRCHWISTEDTI,UNTERE WESER LOCKERGESTEIN RECHTS,53.42045,8.89533,2018,0.6,0.4,0.8,2,mg/L,Unterweser,treatment,27.74,Weser,downstream,Grohnde,control,156.0,>50,0
DEGM_DENI_9843181,HOPELSI,JADE LOCKERGESTEIN LINKS,53.42409,7.81359,2018,0.1,0.1,0.1,2,mg/L,Unterweser,treatment,43.951,,off_river,,,,,0
DEGM_DENI_400080071,HOLLERNI,LÜHE-SCHWINGE LOCKERGESTEIN,53.59484,9.54139,2018,0.4,0.1,0.7,2,mg/L,Brokdorf,control,31.263,,off_river,,,,,0
DEGM_DENI_500000015,BDF029/1WORPSWEDENSG,WÜMME LOCKERGESTEIN RECHTS,53.23657,8.87767,2018,0.2,0.2,0.2,2,mg/L,Unterweser,treatment,34.119,,off_river,,,,,0
DEGM_DENI_400080041,DRIFTSETHEI,UNTERE WESER LOCKERGESTEIN RECHTS,53.37525,8.60133,2018,3.9,3.7,4.1,2,mg/L,Unterweser,treatment,10.161,Weser,downstream,Grohnde,control,158.2,>50,0
DEGM_DENI_9611165,GRABHORNI,JADE LOCKERGESTEIN LINKS,53.35963,8.01854,2018,0.5,0.2,1.3,3,mg/L,Unterweser,treatment,31.345,,off_river,,,,,0
DEGM_DENI_9610373,OSTERSCHEPSI,LEDA-JÜMME LOCKERGESTEIN RECHTS,53.12307,7.9402,2018,0.25,0.2,0.4,2,mg/L,Unterweser,treatment,49.271,,off_river,,,,,0
DEGM_DENI_9610751,GANDERKESEEI,OCHTUM LOCKERGESTEIN,53.03288,8.57368,2018,0.2,0.2,0.2,2,mg/L,Unterweser,treatment,44.471,,off_river,,,,,0
DEGM_DENI_40505301,DALUMERMOORI,MITTLERE EMS LOCKERGESTEIN LINKS,52.60861,7.15372,2018,0.2,0.2,0.2,2,mg/L,Emsland,control,17.479,Ems,downstream,Emsland,control,14.9,10-25,0
DEGM_DENI_9700101,HAGELI,HASE LOCKERGESTEIN RECHTS,52.75617,7.86294,2018,7.333333333333333,7.1,7.5,3,mg/L,Emsland,control,48.375,,off_river,,,,,0
