# Dataset: mean daily river discharge (GRDC), aggregated to annual values.
# Source: data/raw/discharge/ GRDC daily export files (*.txt).
# Site filter: gauges within the study radius of a study reactor.
# Window filter: years 2006-2018 (inclusive).
# Aggregation: per station and year -- mean/min/max discharge and the
# number of observed days (days_observed lets you drop sparse years).
# Added columns: nearest study reactor, its group and the distance in km.
# River position added by river_position.py: each site is matched to its
# study river and classified upstream/downstream of the nearest reactor, with
# an approximate along-flow distance and distance band. Flow direction is a
# per-river heuristic (see the module); the up/down sign is robust, the distance
# is approximate. Filter on position=downstream for the plume-exposed sample;
# downstream_of_shock=1 marks sites below a 2011/staggered shutdown.
grdc_no,river,station,latitude,longitude,year,discharge_mean_m3_s,discharge_min_m3_s,discharge_max_m3_s,days_observed,nearest_reactor,nearest_group,distance_km,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,downstream_of_shock
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2010,2.066,1.3,4.56,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2011,1.901,1.02,9.48,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2012,1.306,1.02,2.5,366,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2013,1.868,1.28,5.22,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2014,1.703,1.29,2.87,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2015,1.803,1.22,3.46,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2016,1.883,1.15,4.1,366,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2017,1.296,1.07,3.86,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335190,SPEYERBACH,NEUSTADT WEINSTRASSE,49.350089,8.138863,2018,1.855,1.0,4.28,365,Philippsburg 1,partial,24.074,,off_river,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2006,1247.51,452.0,3150.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2007,1251.238,589.0,3740.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2008,1224.77,670.0,2880.0,366,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2009,1114.485,496.0,2540.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2010,1256.189,698.0,2880.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2011,958.822,477.0,2520.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2012,1375.41,754.0,3140.0,366,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2013,1430.14,715.0,4100.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2014,1185.164,701.0,2890.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2015,1097.521,480.0,3300.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2016,1334.292,483.0,3460.0,366,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2017,1034.597,458.0,2340.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335200,RHINE RIVER,MAXAU,49.038985,8.305563,2018,1060.633,405.0,3920.0,365,Philippsburg 1,partial,25.572,Rhine,upstream,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2006,22.428,6.218,255.391,365,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2007,23.973,6.354,182.019,365,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2008,24.113,5.141,202.624,366,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2009,22.356,4.906,114.097,365,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2010,26.82,6.254,226.049,365,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2011,19.176,4.073,336.059,365,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2012,20.598,3.252,187.754,366,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2013,27.701,6.093,287.939,365,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2014,17.407,4.16,76.4,365,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2015,15.671,3.17,179.0,365,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2016,22.688,4.29,366.0,366,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2017,18.022,4.47,141.0,364,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335290,KOCHER,STEIN,49.258277,9.287113,2018,18.101,3.07,297.0,364,Neckarwestheim 1,partial,25.488,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2006,9.744,2.319,95.073,365,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2007,9.945,2.235,78.931,365,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2008,10.116,1.985,101.794,366,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2009,9.824,2.014,70.068,365,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2010,11.35,2.622,92.121,365,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2011,8.275,1.782,144.703,365,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2012,9.495,1.421,89.351,366,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2013,11.85,2.226,137.172,365,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2014,6.386,1.68,34.5,365,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2015,7.162,1.4,98.4,365,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2016,8.885,1.76,101.0,366,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2017,7.261,1.9,56.0,365,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335291,KOCHER,GAILDORF,49.001552,9.768198,2018,7.647,1.27,110.0,364,Neckarwestheim 1,partial,43.478,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2006,1.249,0.487,12.1,365,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2007,1.455,0.479,12.2,365,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2008,1.368,0.476,11.0,366,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2009,1.186,0.44,7.94,363,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2010,1.582,0.481,11.2,365,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2011,1.307,0.427,16.8,365,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2012,1.129,0.271,9.98,366,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2013,1.661,0.563,12.6,365,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2014,1.036,0.43,4.59,365,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2015,0.891,0.312,11.0,365,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2016,1.245,0.427,30.6,366,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2017,0.963,0.381,5.85,365,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335300,BRETTACH,NEUENSTADT,49.234982,9.332153,2018,1.093,0.3,16.3,365,Neckarwestheim 1,partial,24.402,,off_river,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2006,116.768,50.9,518.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2007,141.58,61.5,497.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2008,136.033,68.4,393.0,366,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2009,130.478,61.7,429.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2010,145.423,55.5,562.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2011,129.519,53.5,1150.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2012,113.302,46.7,610.0,366,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2013,141.068,56.1,845.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2014,77.451,29.8,216.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2015,81.667,29.7,406.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2016,97.831,41.7,353.0,366,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2017,100.631,35.1,327.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335301,MAIN,SCHWEINFURT NEUER HAFEN,50.031196,10.220815,2018,88.391,26.4,603.0,365,Grafenrheinfeld,staggered_treatment,5.903,Main,upstream,,,,,0
6335302,MAIN,STEINBACH,50.009995,9.603865,2006,135.374,59.6,619.0,365,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2007,171.489,80.9,581.0,349,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2008,151.58,63.5,467.0,366,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2009,133.946,57.9,486.0,365,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2010,163.802,64.5,699.0,365,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2011,156.965,62.3,1320.0,365,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2012,135.428,55.2,702.0,366,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2013,159.014,60.9,880.0,365,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2014,99.65,48.7,253.0,365,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2015,107.841,43.7,470.0,365,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2016,139.974,55.3,479.0,366,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2017,126.851,50.0,399.0,365,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335302,MAIN,STEINBACH,50.009995,9.603865,2018,119.093,37.5,674.0,365,Grafenrheinfeld,staggered_treatment,41.408,Main,downstream,Grafenrheinfeld,staggered_treatment,41.0,25-50,1
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2006,109.095,49.5,512.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2007,133.548,62.2,461.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2008,113.346,51.3,351.0,366,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2009,108.098,49.0,385.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2010,137.204,56.9,514.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2011,124.899,55.2,1230.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2012,109.779,48.0,552.0,366,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2013,136.59,58.8,789.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2014,84.096,38.9,215.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2015,88.314,36.9,385.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2016,101.73,49.2,314.0,366,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2017,104.162,43.8,289.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335303,MAIN,TRUNSTADT,49.929698,10.75521,2018,89.181,33.1,526.0,365,Grafenrheinfeld,staggered_treatment,41.469,Main,upstream,,,,,0
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2006,155.232,50.8,774.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2007,224.948,67.2,754.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2008,207.954,59.0,763.0,366,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2009,178.616,50.8,703.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2010,220.442,59.0,948.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2011,185.872,50.8,1620.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2012,151.762,26.2,869.0,366,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2013,202.601,34.4,1120.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2014,102.684,42.6,342.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2015,121.358,34.4,593.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2016,149.237,34.4,593.0,366,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2017,154.714,34.4,590.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335304,MAIN,FRANKFURT OSTHAFEN,50.105773,8.714986,2018,153.734,26.2,896.0,365,Biblis A,treatment,49.041,Main,downstream,Grafenrheinfeld,staggered_treatment,105.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2006,195.139,77.8,776.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2007,257.036,113.0,768.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2008,232.929,86.6,745.0,366,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2009,199.983,75.7,675.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2010,254.33,88.5,939.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2011,229.315,78.2,1640.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2012,195.159,69.4,904.0,366,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2013,252.588,94.7,1240.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2014,154.263,66.1,391.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2015,157.128,53.1,626.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2016,188.716,69.5,601.0,366,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2017,194.6,65.7,618.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335305,MAIN,RAUNHEIM,50.016062,8.448232,2018,190.258,46.2,1060.0,365,Biblis A,treatment,34.184,Main,downstream,Grafenrheinfeld,staggered_treatment,122.2,>50,1
6335485,ZABER,HAUSEN,49.19,9.24,2006,0.699,0.259,5.88,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2007,0.79,0.339,3.77,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2008,0.776,0.322,4.61,366,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2009,0.623,0.264,3.16,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2010,0.831,0.293,6.7,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2011,0.702,0.293,4.36,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2012,0.643,0.193,5.73,366,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2013,0.929,0.347,8.71,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2014,0.6,0.265,3.68,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2015,0.6,0.237,5.79,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2016,0.654,0.284,3.82,366,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2017,0.415,0.174,2.58,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335485,ZABER,HAUSEN,49.19,9.24,2018,0.508,0.166,4.53,365,Neckarwestheim 1,partial,17.22,,off_river,,,,,0
6335500,MAIN,WUERZBURG,49.796,9.926,2006,129.078,55.7,572.0,365,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2007,158.655,71.0,526.0,365,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2008,141.159,59.2,430.0,366,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2009,134.855,57.8,459.0,365,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2010,167.379,59.1,597.0,365,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2011,151.432,56.9,1310.0,365,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2012,123.88,48.8,612.0,366,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2013,160.158,64.7,896.0,365,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2014,94.752,39.5,243.0,365,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2015,97.926,39.8,442.0,365,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335500,MAIN,WUERZBURG,49.796,9.926,2016,116.109,47.0,381.0,366,Grafenrheinfeld,staggered_treatment,27.833,Main,downstream,Grafenrheinfeld,staggered_treatment,14.4,10-25,1
6335510,WERN,SACHSENHEIM,50.022368,9.761058,2006,1.937,0.96,6.36,365,Grafenrheinfeld,staggered_treatment,30.365,,off_river,,,,,0
6335510,WERN,SACHSENHEIM,50.022368,9.761058,2007,3.14,1.7,8.05,365,Grafenrheinfeld,staggered_treatment,30.365,,off_river,,,,,0
6335510,WERN,SACHSENHEIM,50.022368,9.761058,2008,3.653,1.54,11.8,366,Grafenrheinfeld,staggered_treatment,30.365,,off_river,,,,,0
6335510,WERN,SACHSENHEIM,50.022368,9.761058,2009,2.236,1.22,8.88,365,Grafenrheinfeld,staggered_treatment,30.365,,off_river,,,,,0
6335510,WERN,SACHSENHEIM,50.022368,9.761058,2010,3.562,1.56,15.2,365,Grafenrheinfeld,staggered_treatment,30.365,,off_river,,,,,0
6335510,WERN,SACHSENHEIM,50.022368,9.761058,2011,3.532,1.13,31.6,365,Grafenrheinfeld,staggered_treatment,30.365,,off_river,,,,,0
6335510,WERN,SACHSENHEIM,50.022368,9.761058,2012,2.28,0.99,9.8,366,Grafenrheinfeld,staggered_treatment,30.365,,off_river,,,,,0
6335510,WERN,SACHSENHEIM,50.022368,9.761058,2013,3.034,1.6,12.5,365,Grafenrheinfeld,staggered_treatment,30.365,,off_river,,,,,0
6335510,WERN,SACHSENHEIM,50.022368,9.761058,2014,1.872,1.01,4.11,365,Grafenrheinfeld,staggered_treatment,30.365,,off_river,,,,,0
