# Water quality, June-September (summer) mean per site and year, from the Waterbase
# v2025_1 disaggregated (individual-sample) data. German sites on a study river within
# 50 km of a study reactor; determinand in {water_temperature (Cel), dissolved_oxygen (mg/L)}.
# n_samples is the number of underlying measurements. Built by waterbase_disaggregated.py.
site_id,site_name,water_body_name,latitude,longitude,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,determinand,year,mean_value,n_samples
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2021,20.211,9
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2022,21.811,9
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2023,21.489,9
DESM_BWU48,MANNHEIM NECKAR,NECKAR BW AB KOCHER TBG 49,49.49429,8.46871,Neckar,downstream,Neckarwestheim 1,partial,71.7,>50,water_temperature,2024,20.9,8
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2020,16.2,4
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2021,17.35,4
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2022,17.775,4
DESM_DEBY_10988,HMS MOOSBURG,ISAR VON ANFANG MITTLEREISARKANAL BIS MOOSBURG,48.45798,11.9487,Isar,upstream,,,,,water_temperature,2023,19.7,4
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2020,19.3,4
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2021,21.0,4
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2022,20.25,4
DESM_DEBY_11446,PLATTLING BRUECKE B8,ISAR VON PLATTLING BIS MUENDUNG IN DIE DONAU,48.77153,12.88403,Isar,downstream,Isar 1,partial,47.0,25-50,water_temperature,2023,21.525,4
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2020,19.35,4
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2021,19.475,4
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,19.25,4
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,20.725,4
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,17.55,4
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,20.275,4
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,20.7,4
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,19.75,4
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,21.6,4
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,20.525,4
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,21.925,4
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,21.625,4
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2023,22.7,4
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2024,21.85,4
DESM_DEBY_2346,BOEFINGER HALDE KWUW,DONAU VON EINMUENDUNG ILLER BIS EINMUENDUNG LANDGRABEN BEI OFFINGEN,48.42405,10.02689,Danube,upstream,,,,,water_temperature,2020,17.34,5
DESM_DEBY_2346,BOEFINGER HALDE KWUW,DONAU VON EINMUENDUNG ILLER BIS EINMUENDUNG LANDGRABEN BEI OFFINGEN,48.42405,10.02689,Danube,upstream,,,,,water_temperature,2021,16.575,4
DESM_DEBY_2346,BOEFINGER HALDE KWUW,DONAU VON EINMUENDUNG ILLER BIS EINMUENDUNG LANDGRABEN BEI OFFINGEN,48.42405,10.02689,Danube,upstream,,,,,water_temperature,2022,17.55,4
DESM_DEBY_2346,BOEFINGER HALDE KWUW,DONAU VON EINMUENDUNG ILLER BIS EINMUENDUNG LANDGRABEN BEI OFFINGEN,48.42405,10.02689,Danube,upstream,,,,,water_temperature,2023,18.175,4
DESM_DEBY_2384,OFFINGEN  OH MUENDUNG,MINDEL VON EINMUENDUNG HUNGERBACH BIS MUENDUNG IN DIE DONAU UND WESTERNACH VON EINMUENDUNG AUERBACH BIS MUENDUNG IN DIE MINDEL,48.49779,10.38994,Danube,upstream,,,,,water_temperature,2020,16.7,4
DESM_DEBY_2384,OFFINGEN  OH MUENDUNG,MINDEL VON EINMUENDUNG HUNGERBACH BIS MUENDUNG IN DIE DONAU UND WESTERNACH VON EINMUENDUNG AUERBACH BIS MUENDUNG IN DIE MINDEL,48.49779,10.38994,Danube,upstream,,,,,water_temperature,2021,16.925,4
DESM_DEBY_2384,OFFINGEN  OH MUENDUNG,MINDEL VON EINMUENDUNG HUNGERBACH BIS MUENDUNG IN DIE DONAU UND WESTERNACH VON EINMUENDUNG AUERBACH BIS MUENDUNG IN DIE MINDEL,48.49779,10.38994,Danube,upstream,,,,,water_temperature,2022,18.1,4
DESM_DEBY_2384,OFFINGEN  OH MUENDUNG,MINDEL VON EINMUENDUNG HUNGERBACH BIS MUENDUNG IN DIE DONAU UND WESTERNACH VON EINMUENDUNG AUERBACH BIS MUENDUNG IN DIE MINDEL,48.49779,10.38994,Danube,upstream,,,,,water_temperature,2023,19.65,4
DESM_DEBY_3413,KELHEIM PEGEL,DONAU VON STAUBING BIS EINMUENDUNG MAINDONAUKANAL,48.91598,11.86676,Danube,downstream,Gundremmingen B,staggered_treatment,117.1,>50,water_temperature,2020,19.375,4
DESM_DEBY_3413,KELHEIM PEGEL,DONAU VON STAUBING BIS EINMUENDUNG MAINDONAUKANAL,48.91598,11.86676,Danube,downstream,Gundremmingen B,staggered_treatment,117.1,>50,water_temperature,2021,19.325,4
DESM_DEBY_3413,KELHEIM PEGEL,DONAU VON STAUBING BIS EINMUENDUNG MAINDONAUKANAL,48.91598,11.86676,Danube,downstream,Gundremmingen B,staggered_treatment,117.1,>50,water_temperature,2022,20.45,4
DESM_DEBY_3413,KELHEIM PEGEL,DONAU VON STAUBING BIS EINMUENDUNG MAINDONAUKANAL,48.91598,11.86676,Danube,downstream,Gundremmingen B,staggered_treatment,117.1,>50,water_temperature,2023,23.05,4
DESM_DEBY_3413,KELHEIM PEGEL,DONAU VON STAUBING BIS EINMUENDUNG MAINDONAUKANAL,48.91598,11.86676,Danube,downstream,Gundremmingen B,staggered_treatment,117.1,>50,water_temperature,2024,17.775,4
DESM_DEBY_4373,BAD ABBACH PEGEL,DONAU VON EINMUENDUNG MAINDONAUKANAL BIS EINMUENDUNG NAAB,48.94169,12.03365,Danube,downstream,Gundremmingen B,staggered_treatment,129.6,>50,water_temperature,2020,19.25,4
DESM_DEBY_4373,BAD ABBACH PEGEL,DONAU VON EINMUENDUNG MAINDONAUKANAL BIS EINMUENDUNG NAAB,48.94169,12.03365,Danube,downstream,Gundremmingen B,staggered_treatment,129.6,>50,water_temperature,2021,19.375,4
DESM_DEBY_4373,BAD ABBACH PEGEL,DONAU VON EINMUENDUNG MAINDONAUKANAL BIS EINMUENDUNG NAAB,48.94169,12.03365,Danube,downstream,Gundremmingen B,staggered_treatment,129.6,>50,water_temperature,2022,20.275,4
DESM_DEBY_4373,BAD ABBACH PEGEL,DONAU VON EINMUENDUNG MAINDONAUKANAL BIS EINMUENDUNG NAAB,48.94169,12.03365,Danube,downstream,Gundremmingen B,staggered_treatment,129.6,>50,water_temperature,2023,22.775,4
DESM_DEHH_91492,91492UESH,ELBEHAFEN,53.54029,9.87972,Elbe,upstream,,,,,water_temperature,2022,20.575,4
DESM_DEHH_91492,91492UESH,ELBEHAFEN,53.54029,9.87972,Elbe,upstream,,,,,water_temperature,2023,19.975,4
DESM_DEHH_91492,91492UESH,ELBEHAFEN,53.54029,9.87972,Elbe,upstream,,,,,water_temperature,2024,20.675,4
DESM_DENI_12046,WESER HEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,Weser,downstream,Grohnde,control,118.3,>50,water_temperature,2020,20.412,122
DESM_DENI_12046,WESER HEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,Weser,downstream,Grohnde,control,118.3,>50,water_temperature,2021,20.276,122
DESM_DENI_12046,WESER HEMELINGEN,MITTELWESER ZWISCHEN ALLER UND BREMEN,53.05279,8.87458,Weser,downstream,Grohnde,control,118.3,>50,water_temperature,2022,20.423,103
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,water_temperature,2020,21.4,4
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,water_temperature,2021,20.125,4
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,water_temperature,2022,20.675,4
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,water_temperature,2023,20.725,4
DESM_DENI_45752064,HESS OLDENDORFFUHLEN,WESER,52.15799,9.24872,Weser,downstream,Grohnde,control,16.6,10-25,water_temperature,2024,19.4,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,water_temperature,2020,16.925,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,water_temperature,2021,21.075,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,water_temperature,2022,21.363,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,water_temperature,2023,19.525,4
DESM_DENI_49572011,FARGE,WESER  TIDEBEREICH OBERH BRAKE,53.19737,8.51926,Weser,downstream,Grohnde,control,141.6,>50,water_temperature,2024,18.625,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,water_temperature,2020,20.25,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,water_temperature,2021,19.65,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,water_temperature,2022,20.15,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,water_temperature,2023,19.65,4
DESM_DENI_49752022,BRAKE,UEBERGANGSGEWAESSER DER WESER,53.31519,8.48608,Weser,downstream,Grohnde,control,154.6,>50,water_temperature,2024,19.075,4
DESM_HE_115,SCHWARZBACH TREBURASTHEIM MESSSTATION,SCHWARZBACHASTHEIM,49.9561,8.3573,Rhine,downstream,Biblis A,treatment,27.3,25-50,water_temperature,2020,20.843,122
DESM_HE_115,SCHWARZBACH TREBURASTHEIM MESSSTATION,SCHWARZBACHASTHEIM,49.9561,8.3573,Rhine,downstream,Biblis A,treatment,27.3,25-50,water_temperature,2021,20.474,122
DESM_HE_115,SCHWARZBACH TREBURASTHEIM MESSSTATION,SCHWARZBACHASTHEIM,49.9561,8.3573,Rhine,downstream,Biblis A,treatment,27.3,25-50,water_temperature,2022,21.617,122
DESM_HE_130,MAIN BISCHOFSHEIM MESSSTATION RECHTES UFER,MAIN  HESSEN,49.9994,8.3455,Main,downstream,Grafenrheinfeld,staggered_treatment,129.1,>50,water_temperature,2020,22.22,122
DESM_HE_130,MAIN BISCHOFSHEIM MESSSTATION RECHTES UFER,MAIN  HESSEN,49.9994,8.3455,Main,downstream,Grafenrheinfeld,staggered_treatment,129.1,>50,water_temperature,2021,21.534,115
DESM_HE_130,MAIN BISCHOFSHEIM MESSSTATION RECHTES UFER,MAIN  HESSEN,49.9994,8.3455,Main,downstream,Grafenrheinfeld,staggered_treatment,129.1,>50,water_temperature,2022,22.732,96
DESM_HE_378,DIEMEL BAD KARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.6314,9.4655,Weser,upstream,,,,,water_temperature,2020,17.0,10
DESM_HE_378,DIEMEL BAD KARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.6314,9.4655,Weser,upstream,,,,,water_temperature,2021,17.0,9
DESM_HE_378,DIEMEL BAD KARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.6314,9.4655,Weser,upstream,,,,,water_temperature,2022,17.4,10
DESM_HE_378,DIEMEL BAD KARLSHAFENHELMARSHAUSEN,UNTERE DIEMEL,51.6314,9.4655,Weser,upstream,,,,,water_temperature,2023,17.667,9
DESM_HE_380,NIDDA FRANKFURTNIED MESSSTATION,NIDDAFRANKFURT,50.1002,8.5606,Main,downstream,Grafenrheinfeld,staggered_treatment,115.9,>50,water_temperature,2020,20.077,122
DESM_HE_380,NIDDA FRANKFURTNIED MESSSTATION,NIDDAFRANKFURT,50.1002,8.5606,Main,downstream,Grafenrheinfeld,staggered_treatment,115.9,>50,water_temperature,2021,19.441,121
DESM_HE_380,NIDDA FRANKFURTNIED MESSSTATION,NIDDAFRANKFURT,50.1002,8.5606,Main,downstream,Grafenrheinfeld,staggered_treatment,115.9,>50,water_temperature,2022,20.847,118
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,water_temperature,2020,18.8,1
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,water_temperature,2021,19.6,1
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,water_temperature,2022,20.1,1
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,water_temperature,2023,20.05,2
DESM_NW731808,UH KA BAD OEYNHAUSEN,WERRE,52.21949,8.8254,Weser,downstream,Grohnde,control,32.8,25-50,water_temperature,2024,16.4,1
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,water_temperature,2020,18.8,8
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,water_temperature,2021,18.78,5
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,water_temperature,2022,17.6,2
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,water_temperature,2023,19.86,5
DESM_NW805180,E 1A  UH KA RHEINENORD  EU,EMS,52.30786,7.42164,Ems,upstream,,,,,water_temperature,2024,19.08,5
