# Water quality, monthly mean per site, from the Waterbase v2025_1 disaggregated data.
# German sites on a study river within 50 km of a study reactor.
# Built by waterbase_disaggregated.py.
site_id,site_name,water_body_name,latitude,longitude,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,determinand,year,month,mean_value,n_samples
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,dissolved_oxygen,2022,9,7.8,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,dissolved_oxygen,2023,3,7.7,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,dissolved_oxygen,2023,10,7.9,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,dissolved_oxygen,2024,3,7.8,1
DEGM_DEBW_44-602-0,BBR IV WV STADTWERKE WERTHEIM GMBH DERTINGEN,NAME,49.76907,9.59709,Main,downstream,Grafenrheinfeld,staggered_treatment,37.0,25-50,dissolved_oxygen,2024,9,7.8,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2008,5,0.7,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2009,5,0.4,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2010,5,0.2,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2010,6,0.2,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2012,5,0.3,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2013,7,0.9,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2014,7,0.2,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2014,10,0.3,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2015,6,0.3,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2016,7,0.3,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2017,5,0.2,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2018,7,0.3,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2019,7,0.3,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2020,7,0.6,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2021,5,0.3,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2022,7,0.2,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2023,2,0.4,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2023,11,0.2,1
DEGM_DEBY_1131603000044,KEIN NAME,NAME,49.93403,10.77128,Main,upstream,,,,,dissolved_oxygen,2024,7,0.3,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2008,5,0.7,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2009,5,1.5,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2010,6,4.8,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2012,5,6.4,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2013,6,6.3,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2014,6,4.5,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2015,5,6.1,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2016,4,5.2,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2017,5,5.4,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2018,5,5.4,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2019,5,5.8,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2020,5,4.8,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2021,7,5.3,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2022,8,4.6,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2023,6,4.7,1
DEGM_DEBY_1131713600015,KEIN NAME,NAME,48.85906,11.8038,Danube,downstream,Gundremmingen B,staggered_treatment,110.3,>50,dissolved_oxygen,2024,7,4.8,1
DEGM_DEBY_1131743900164,KEIN NAME,NAME,48.59118,12.26353,Isar,upstream,,,,,dissolved_oxygen,2022,4,9.6,1
DEGM_DEBY_1131743900164,KEIN NAME,NAME,48.59118,12.26353,Isar,upstream,,,,,dissolved_oxygen,2022,10,8.5,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2012,6,4.1,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2013,6,1.0,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2014,5,4.3,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2016,4,1.9,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2017,5,4.4,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2017,10,8.5,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2018,4,4.5,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2019,5,7.1,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2020,4,7.6,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2021,4,7.8,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2022,5,0.3,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2022,10,0.2,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2023,2,0.4,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2023,8,1.0,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2023,10,0.5,1
DEGM_DEBY_4110592700159,KEIN NAME,NAME,50.03437,10.26596,Main,upstream,,,,,dissolved_oxygen,2024,8,0.2,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2012,7,5.5,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2012,11,2.1,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2013,6,5.4,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2013,11,4.5,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2014,6,7.9,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2014,10,3.8,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2015,8,3.3,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2015,10,3.4,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2016,5,3.0,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2016,10,3.3,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2017,5,2.7,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2017,11,2.4,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2018,5,7.1,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2018,10,3.6,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2019,6,1.8,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2019,10,3.7,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2020,5,3.1,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2020,9,2.7,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2021,5,2.8,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2021,9,2.6,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2022,6,6.2,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2022,9,3.5,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2023,6,5.2,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2023,9,4.2,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2023,11,2.5,1
DEGM_DEBY_4110622600018,KEIN NAME,NAME,49.72086,10.1391,Main,upstream,,,,,dissolved_oxygen,2024,4,3.4,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2008,6,4.0,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2009,5,4.1,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2010,6,4.6,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2012,7,6.6,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2012,11,7.9,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2013,7,5.4,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2013,11,5.6,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2014,6,5.5,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2014,10,3.7,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2015,5,4.8,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2016,6,3.8,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2016,10,3.8,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2017,5,3.4,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2017,11,3.4,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2018,7,3.0,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2018,11,3.6,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2019,6,5.4,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2019,10,5.4,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2020,5,4.5,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2020,9,3.6,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2021,5,3.2,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2021,10,4.4,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2022,5,5.2,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2023,4,3.07,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2023,6,5.1,1
DEGM_DEBY_4110632600034,KEIN NAME,NAME,49.66372,10.10771,Main,upstream,,,,,dissolved_oxygen,2024,4,4.0,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2008,6,4.5,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2009,6,4.5,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2010,5,4.4,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2012,6,4.5,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2013,6,5.7,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2014,6,5.4,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2015,7,5.4,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2016,5,5.2,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2017,6,4.3,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2018,6,5.8,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2019,8,5.8,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2020,5,7.8,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2021,8,6.6,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2022,7,7.6,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2022,11,8.5,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2023,3,4.5,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2023,5,4.2,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2023,6,8.0,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2024,7,8.0,1
DEGM_DEBY_4110704000002,KEIN NAME,NAME,48.99143,12.3716,Danube,downstream,Gundremmingen B,staggered_treatment,154.7,>50,dissolved_oxygen,2024,10,7.7,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2008,5,4.7,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2009,5,5.3,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2010,3,7.2,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2012,5,5.4,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2013,7,5.2,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2014,7,5.4,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2015,6,6.1,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2016,6,4.9,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2017,7,4.9,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2018,5,5.2,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2019,6,4.9,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2020,6,5.0,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2021,6,6.2,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2022,4,5.0,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2023,3,3.17,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2023,6,3.38,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2023,7,3.8,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2023,9,3.92,1
DEGM_DEBY_4110763600001,KEIN NAME,NAME,48.38401,11.72061,Isar,upstream,,,,,dissolved_oxygen,2024,7,3.3,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2008,6,9.6,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2009,6,9.4,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2010,5,8.3,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2012,6,9.5,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2012,11,10.1,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2013,7,9.5,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2015,6,9.6,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2016,6,9.3,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2017,5,9.4,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2018,6,9.3,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2019,7,9.1,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2020,4,9.6,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2021,5,9.6,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2022,5,9.4,1
DEGM_DEBY_4120602400057,KEIN NAME,NAME,49.9833,9.72298,Main,downstream,Grafenrheinfeld,staggered_treatment,32.2,25-50,dissolved_oxygen,2023,6,9.5,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2012,7,6.8,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2012,11,6.7,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2013,6,5.1,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2013,10,4.5,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2014,6,7.1,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2014,10,4.4,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2015,7,4.3,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2015,9,4.5,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2016,7,4.1,1
DEGM_DEBY_4120612500010,KEIN NAME,NAME,49.80059,9.93666,Main,downstream,Grafenrheinfeld,staggered_treatment,13.7,10-25,dissolved_oxygen,2016,10,4.5,1
